fips,year,pop_county
48261,2006,426
48261,2007,415
48261,2008,410
48261,2009,403
48261,2010,417
48261,2011,438
48261,2012,447
48261,2013,438
48261,2014,437
48261,2015,440
48261,2016,434
48261,2017,422
48261,2018,442
48263,1990,1009
48263,1991,992
48263,1992,978
48263,1993,965
48263,1994,957
48263,1995,904
48263,1996,881
48263,1997,891
48263,1998,902
48263,1999,880
48263,2000,833
48263,2001,808
48263,2002,815
48263,2003,795
48263,2004,791
48263,2005,784
48263,2006,770
48263,2007,788
48263,2008,787
48263,2009,793
48263,2010,812
48263,2011,812
48263,2012,825
48263,2013,781
48263,2014,748
48263,2015,747
48263,2016,748
48263,2017,760
48263,2018,726
48265,1990,36359
48265,1991,36754
48265,1992,37703
48265,1993,38277
48265,1994,39241
48265,1995,40307
48265,1996,41414
48265,1997,42006
48265,1998,42822
48265,1999,43200
48265,2000,43848
48265,2001,44331
48265,2002,44894
48265,2003,45278
48265,2004,46054
48265,2005,46809
48265,2006,47840
48265,2007,48352
48265,2008,48852
48265,2009,49427
48265,2010,49622
48265,2011,49617
48265,2012,49701
48265,2013,49775
48265,2014,50334
48265,2015,50854
48265,2016,51384
48265,2017,51850
48265,2018,52405
48267,1990,4118
48267,1991,4155
48267,1992,4159
48267,1993,4293
48267,1994,4244
48267,1995,4231
48267,1996,4336
48267,1997,4310
48267,1998,4305
48267,1999,4412
48267,2000,4484
48267,2001,4494
48267,2002,4521
48267,2003,4510
48267,2004,4562
48267,2005,4609
48267,2006,4578
48267,2007,4518
48267,2008,4520
48267,2009,4623
48267,2010,4602
48267,2011,4594
48267,2012,4526
48267,2013,4464
48267,2014,4466
48267,2015,4393
48267,2016,4415
48267,2017,4406
48267,2018,4362
48269,1990,354
48269,1991,331
48269,1992,346
48269,1993,342
48269,1994,363
48269,1995,335
48269,1996,358
48269,1997,373
48269,1998,389
48269,1999,346
48269,2000,358
48269,2001,313
48269,2002,308
48269,2003,311
48269,2004,316
48269,2005,289
48269,2006,285
48269,2007,284
48269,2008,272
48269,2009,279
48269,2010,288
48269,2011,258
48269,2012,270
48269,2013,273
48269,2014,263
48269,2015,281
48269,2016,291
48269,2017,289
48269,2018,277
48271,1990,3130
48271,1991,3118
48271,1992,3159
48271,1993,3118
48271,1994,3248
48271,1995,3293
48271,1996,3340
48271,1997,3313
48271,1998,3419
48271,1999,3395
48271,2000,3387
48271,2001,3419
48271,2002,3463
48271,2003,3394
48271,2004,3395
48271,2005,3449
48271,2006,3488
48271,2007,3546
48271,2008,3507
48271,2009,3568
48271,2010,3590
48271,2011,3607
48271,2012,3639
48271,2013,3632
48271,2014,3555
48271,2015,3608
48271,2016,3670
48271,2017,3775
48271,2018,3767
48273,1990,30118
48273,1991,30206
48273,1992,30770
48273,1993,31220
48273,1994,31344
48273,1995,31195
48273,1996,31438
48273,1997,31569
48273,1998,31743
48273,1999,31497
48273,2000,31590
48273,2001,31315
48273,2002,31413
48273,2003,31339
48273,2004,31362
48273,2005,31242
48273,2006,31149
48273,2007,31370
48273,2008,31555
48273,2009,31876
48273,2010,32034
48273,2011,32033
48273,2012,32105
48273,2013,32031
48273,2014,31910
48273,2015,31487
48273,2016,31447
48273,2017,31152
48273,2018,31129
48275,1990,4849
48275,1991,4787
48275,1992,4810
48275,1993,4730
48275,1994,4652
48275,1995,4630
48275,1996,4450
48275,1997,4366
48275,1998,4303
48275,1999,4248
48275,2000,4253
48275,2001,4070
48275,2002,4044
48275,2003,4018
48275,2004,3940
48275,2005,3822
48275,2006,3788
48275,2007,3721
48275,2008,3650
48275,2009,3647
48275,2010,3723
48275,2011,3721
48275,2012,3729
48275,2013,3723
48275,2014,3802
48275,2015,3794
48275,2016,3733
48275,2017,3683
48275,2018,3653
48277,1990,44034
48277,1991,44312
48277,1992,44739
48277,1993,45613
48277,1994,45611
48277,1995,46084
48277,1996,46705
48277,1997,47193
48277,1998,47602
48277,1999,48013
48277,2000,48596
48277,2001,48522
48277,2002,48826
48277,2003,49159
48277,2004,49233
48277,2005,49344
48277,2006,49386
48277,2007,49387
48277,2008,49467
48277,2009,49600
48277,2010,49819
48277,2011,49854
48277,2012,49657
48277,2013,49095
48277,2014,49417
48277,2015,49380
48277,2016,49536
48277,2017,49597
48277,2018,49728
48279,1990,15010
48279,1991,14888
48279,1992,14782
48279,1993,14713
48279,1994,14814
48279,1995,14819
48279,1996,14862
48279,1997,14827
48279,1998,14728
48279,1999,14749
48279,2000,14663
48279,2001,14566
48279,2002,14658
48279,2003,14675
48279,2004,14584
48279,2005,14583
48279,2006,14338
48279,2007,14270
48279,2008,14036
48279,2009,13791
48279,2010,13994
48279,2011,14056
48279,2012,13861
48279,2013,13660
48279,2014,13484
48279,2015,13265
48279,2016,13205
48279,2017,13198
48279,2018,13158
48281,1990,13520
48281,1991,13451
48281,1992,13612
48281,1993,14305
48281,1994,15106
48281,1995,16319
48281,1996,16926
48281,1997,17260
48281,1998,17435
48281,1999,17323
48281,2000,17900
48281,2001,18027
48281,2002,18425
48281,2003,18579
48281,2004,19664
48281,2005,18906
48281,2006,19472
48281,2007,19728
48281,2008,19812
48281,2009,19652
48281,2010,19766
48281,2011,19925
48281,2012,20060
48281,2013,20149
48281,2014,20113
48281,2015,20379
48281,2016,20560
48281,2017,20919
48281,2018,21229
48283,1990,5272
48283,1991,5380
48283,1992,5351
48283,1993,5913
48283,1994,5864
48283,1995,5907
48283,1996,5903
48283,1997,5877
48283,1998,5864
48283,1999,5829
48283,2000,5898
48283,2001,5934
48283,2002,6098
48283,2003,6169
48283,2004,6322
48283,2005,6542
48283,2006,6549
48283,2007,6675
48283,2008,6653
48283,2009,6771
48283,2010,6914
48283,2011,7001
48283,2012,7158
48283,2013,7449
48283,2014,7486
48283,2015,7650
48283,2016,7611
48283,2017,7567
48283,2018,7531
48285,1990,18640
48285,1991,18753
48285,1992,18610
48285,1993,18698
48285,1994,18793
48285,1995,18850
48285,1996,18929
48285,1997,18948
48285,1998,19067
48285,1999,19159
48285,2000,19190
48285,2001,18958
48285,2002,19101
48285,2003,19152
48285,2004,19130
48285,2005,19185
48285,2006,19181
48285,2007,19238
48285,2008,19185
48285,2009,19226
48285,2010,19255
48285,2011,19310
48285,2012,19529
48285,2013,19634
48285,2014,19783
48285,2015,19916
48285,2016,19875
48285,2017,20019
48285,2018,20110
48287,1990,12811
48287,1991,12899
48287,1992,13103
48287,1993,13558
48287,1994,13944
48287,1995,14237
48287,1996,14653
48287,1997,15058
48287,1998,15329
48287,1999,15436
48287,2000,15701
48287,2001,16008
48287,2002,16131
48287,2003,16234
48287,2004,16220
48287,2005,16330
48287,2006,16348
48287,2007,16421
48287,2008,16550
48287,2009,16565
48287,2010,16592
48287,2011,16555
48287,2012,16504
48287,2013,16551
48287,2014,16626
48287,2015,16873
48287,2016,16976
48287,2017,17139
48287,2018,17144
48289,1990,12659
48289,1991,12860
48289,1992,13040
48289,1993,13183
48289,1994,13678
48289,1995,13949
48289,1996,14218
48289,1997,14550
48289,1998,14626
48289,1999,15027
48289,2000,15395
48289,2001,15452
48289,2002,15718
48289,2003,15795
48289,2004,15837
48289,2005,16104
48289,2006,16334
48289,2007,16390
48289,2008,16832
48289,2009,16862
48289,2010,16726
48289,2011,16830
48289,2012,16747
48289,2013,16629
48289,2014,16737
48289,2015,17034
48289,2016,17200
48289,2017,17249
48289,2018,17270
48291,1990,52887
48291,1991,53848
48291,1992,55051
48291,1993,56645
48291,1994,58925
48291,1995,62539
48291,1996,63793
48291,1997,65527
48291,1998,66572
48291,1999,68661
48291,2000,70576
48291,2001,71679
48291,2002,73280
48291,2003,73734
48291,2004,74285
48291,2005,74303
48291,2006,74269
48291,2007,74515
48291,2008,74915
48291,2009,75041
48291,2010,75856
48291,2011,75981
48291,2012,76371
48291,2013,76854
48291,2014,78056
48291,2015,79611
48291,2016,81513
48291,2017,83809
48291,2018,86323
48293,1990,20935
48293,1991,21032
48293,1992,21035
48293,1993,21255
48293,1994,21301
48293,1995,21422
48293,1996,21450
48293,1997,21661
48293,1998,21864
48293,1999,21878
48293,2000,22053
48293,2001,22159
48293,2002,22486
48293,2003,22721
48293,2004,22942
48293,2005,22919
48293,2006,23093
48293,2007,23090
48293,2008,23065
48293,2009,23173
48293,2010,23490
48293,2011,23592
48293,2012,23690
48293,2013,23448
48293,2014,23538
48293,2015,23475
48293,2016,23527
48293,2017,23517
48293,2018,23519
48295,1990,3122
48295,1991,3096
48295,1992,3050
48295,1993,3013
48295,1994,2957
48295,1995,3031
48295,1996,3099
48295,1997,3067
48295,1998,3030
48295,1999,3097
48295,2000,3025
48295,2001,2948
48295,2002,3033
48295,2003,3097
48295,2004,3028
48295,2005,3057
48295,2006,3115
48295,2007,3178
48295,2008,3183
48295,2009,3326
48295,2010,3283
48295,2011,3332
48295,2012,3447
48295,2013,3490
48295,2014,3553
48295,2015,3563
48295,2016,3499
48295,2017,3376
48295,2018,3355
48297,1990,9591
48297,1991,9981
48297,1992,10206
48297,1993,10645
48297,1994,10990
48297,1995,11237
48297,1996,11574
48297,1997,11714
48297,1998,12015
48297,1999,12191
48297,2000,12233
48297,2001,12071
48297,2002,11955
48297,2003,11768
48297,2004,11689
48297,2005,11631
48297,2006,11559
48297,2007,11528
48297,2008,11479
48297,2009,11410
48297,2010,11556
48297,2011,11507
48297,2012,11655
48297,2013,11818
48297,2014,12057
48297,2015,12177
48297,2016,12029
48297,2017,12185
48297,2018,12166
48299,1990,11684
48299,1991,11983
48299,1992,12338
48299,1993,12801
48299,1994,13531
48299,1995,14090
48299,1996,14674
48299,1997,15165
48299,1998,15785
48299,1999,16510
48299,2000,17077
48299,2001,17499
48299,2002,17872
48299,2003,18153
48299,2004,18220
48299,2005,18425
48299,2006,18502
48299,2007,18935
48299,2008,19034
48299,2009,19175
48299,2010,19334
48299,2011,19069
48299,2012,19262
48299,2013,19506
48299,2014,19662
48299,2015,20083
48299,2016,20606
48299,2017,21205
48299,2018,21646
48301,1990,105
48301,1991,96
48301,1992,127
48301,1993,109
48301,1994,114
48301,1995,111
48301,1996,109
48301,1997,78
48301,1998,83
48301,1999,77
48301,2000,65
48301,2001,66
48301,2002,75
48301,2003,72
48301,2004,55
48301,2005,70
48301,2006,75
48301,2007,79
48301,2008,61
48301,2009,77
48301,2010,84
48301,2011,95
48301,2012,86
48301,2013,106
48301,2014,89
48301,2015,119
48301,2016,117
48301,2017,136
48301,2018,152
48303,1990,223144
48303,1991,225598
48303,1992,227237
48303,1993,231275
48303,1994,235617
48303,1995,238423
48303,1996,239740
48303,1997,240278
48303,1998,239602
48303,1999,240776
48303,2000,243109
48303,2001,246616
48303,2002,249407
48303,2003,253388
48303,2004,255669
48303,2005,257779
48303,2006,261761
48303,2007,265215
48303,2008,268197
48303,2009,274252
48303,2010,280304
48303,2011,283395
48303,2012,285972
48303,2013,289545
48303,2014,294488
48303,2015,298365
48303,2016,302129
48303,2017,304875
48303,2018,307412
48305,1990,6721
48305,1991,6719
48305,1992,6718
48305,1993,6611
48305,1994,6601
48305,1995,6440
48305,1996,6456
48305,1997,6520
48305,1998,6637
48305,1999,6625
48305,2000,6489
48305,2001,6444
48305,2002,6421
48305,2003,6232
48305,2004,6172
48305,2005,6178
48305,2006,6192
48305,2007,5989
48305,2008,5932
48305,2009,5927
48305,2010,5914
48305,2011,5886
48305,2012,5796
48305,2013,5728
48305,2014,5799
48305,2015,5747
48305,2016,5775
48305,2017,5841
48305,2018,5877
48307,1990,8694
48307,1991,8309
48307,1992,8207
48307,1993,8229
48307,1994,8186
48307,1995,8208
48307,1996,8366
48307,1997,8303
48307,1998,8223
48307,1999,8284
48307,2000,8175
48307,2001,8034
48307,2002,7927
48307,2003,8033
48307,2004,8164
48307,2005,8117
48307,2006,8183
48307,2007,8105
48307,2008,8203
48307,2009,8365
48307,2010,8231
48307,2011,8254
48307,2012,8242
48307,2013,8245
48307,2014,8157
48307,2015,8259
48307,2016,8127
48307,2017,7960
48307,2018,7987
48309,1990,189736
48309,1991,191878
48309,1992,193462
48309,1993,196163
48309,1994,200503
48309,1995,202692
48309,1996,205894
48309,1997,207991
48309,1998,209800
48309,1999,211548
48309,2000,213967
48309,2001,215099
48309,2002,216571
48309,2003,218744
48309,2004,221353
48309,2005,222794
48309,2006,224452
48309,2007,226741
48309,2008,229037
48309,2009,231679
48309,2010,235917
48309,2011,237850
48309,2012,239390
48309,2013,241477
48309,2014,243220
48309,2015,245523
48309,2016,247649
48309,2017,251147
48309,2018,254607
48311,1990,816
48311,1991,790
48311,1992,817
48311,1993,804
48311,1994,815
48311,1995,840
48311,1996,814
48311,1997,822
48311,1998,826
48311,1999,832
48311,2000,843
48311,2001,819
48311,2002,795
48311,2003,801
48311,2004,735
48311,2005,789
48311,2006,765
48311,2007,773
48311,2008,736
48311,2009,699
48311,2010,711
48311,2011,697
48311,2012,731
48311,2013,761
48311,2014,800
48311,2015,835
48311,2016,820
48311,2017,785
48311,2018,749
48313,1990,10920
48313,1991,11098
48313,1992,11226
48313,1993,11633
48313,1994,11677
48313,1995,12079
48313,1996,12266
48313,1997,12276
48313,1998,12465
48313,1999,12756
48313,2000,12967
48313,2001,13680
48313,2002,12797
48313,2003,12989
48313,2004,13146
48313,2005,13136
48313,2006,13264
48313,2007,13353
48313,2008,13340
48313,2009,13483
48313,2010,13736
48313,2011,13749
48313,2012,13742
48313,2013,13819
48313,2014,13869
48313,2015,13970
48313,2016,14122
48313,2017,14255
48313,2018,14422
48315,1990,9946
48315,1991,9894
48315,1992,9939
48315,1993,9945
48315,1994,9985
48315,1995,10139
48315,1996,10317
48315,1997,10469
48315,1998,10737
48315,1999,10888
48315,2000,10950
48315,2001,11077
48315,2002,11032
48315,2003,11120
48315,2004,11004
48315,2005,10980
48315,2006,10992
48315,2007,10951
48315,2008,10748
48315,2009,10669
48315,2010,10488
48315,2011,10477
48315,2012,10377
48315,2013,10281
48315,2014,10153
48315,2015,10135
48315,2016,10124
48315,2017,10073
48315,2018,9928
48317,1990,4923
48317,1991,4792
48317,1992,4885
48317,1993,4948
48317,1994,4891
48317,1995,4866
48317,1996,4780
48317,1997,4865
48317,1998,4876
48317,1999,4819
48317,2000,4720
48317,2001,4697
48317,2002,4654
48317,2003,4553
48317,2004,4398
48317,2005,4447
48317,2006,4443
48317,2007,4494
48317,2008,4558
48317,2009,4710
48317,2010,4809
48317,2011,4885
48317,2012,4981
48317,2013,5272
48317,2014,5462
48317,2015,5653
48317,2016,5638
48317,2017,5562
48317,2018,5753
48319,1990,3404
48319,1991,3360
48319,1992,3410
48319,1993,3474
48319,1994,3526
48319,1995,3600
48319,1996,3645
48319,1997,3702
48319,1998,3727
48319,1999,3710
48319,2000,3734
48319,2001,3743
48319,2002,3725
48319,2003,3762
48319,2004,3811
48319,2005,3813
48319,2006,3862
48319,2007,3897
48319,2008,3876
48319,2009,3982
48319,2010,4010
48319,2011,4033
48319,2012,4057
48319,2013,4121
48319,2014,4096
48319,2015,4058
48319,2016,4167
48319,2017,4203
48319,2018,4280
48321,1990,36804
48321,1991,37655
48321,1992,37839
48321,1993,38415
48321,1994,38556
48321,1995,38235
48321,1996,37910
48321,1997,37909
48321,1998,38003
48321,1999,37894
48321,2000,37873
48321,2001,37804
48321,2002,37662
48321,2003,37695
48321,2004,37388
48321,2005,37132
48321,2006,36743
48321,2007,36452
48321,2008,36708
48321,2009,36579
48321,2010,36708
48321,2011,36684
48321,2012,36553
48321,2013,36518
48321,2014,36501
48321,2015,36775
48321,2016,37076
48321,2017,36811
48321,2018,36552
48323,1990,36712
48323,1991,38231
48323,1992,39751
48323,1993,41308
48323,1994,42444
48323,1995,43642
48323,1996,44581
48323,1997,45432
48323,1998,46142
48323,1999,46945
48323,2000,47343
48323,2001,47594
48323,2002,48408
48323,2003,49123
48323,2004,49627
48323,2005,50140
48323,2006,50951
48323,2007,51367
48323,2008,52190
48323,2009,53434
48323,2010,54448
48323,2011,55292
48323,2012,55808
48323,2013,56593
48323,2014,57197
48323,2015,57806
48323,2016,58134
48323,2017,58227
48323,2018,58485
48325,1990,27422
48325,1991,28110
48325,1992,28668
48325,1993,30368
48325,1994,31725
48325,1995,33838
48325,1996,35203
48325,1997,36644
48325,1998,37734
48325,1999,38697
48325,2000,39484
48325,2001,40053
48325,2002,40707
48325,2003,41549
48325,2004,42363
48325,2005,42977
48325,2006,43936
48325,2007,44577
48325,2008,45131
48325,2009,45605
48325,2010,46129
48325,2011,46511
48325,2012,46804
48325,2013,47247
48325,2014,47839
48325,2015,48419
48325,2016,49280
48325,2017,50210
48325,2018,50921
48327,1990,2224
48327,1991,2212
48327,1992,2280
48327,1993,2322
48327,1994,2363
48327,1995,2428
48327,1996,2358
48327,1997,2402
48327,1998,2401
48327,1999,2348
48327,2000,2342
48327,2001,2321
48327,2002,2340
48327,2003,2311
48327,2004,2265
48327,2005,2212
48327,2006,2199
48327,2007,2176
48327,2008,2217
48327,2009,2227
48327,2010,2230
48327,2011,2213
48327,2012,2204
48327,2013,2137
48327,2014,2128
48327,2015,2134
48327,2016,2093
48327,2017,2121
48327,2018,2139
48329,1990,106701
48329,1991,108635
48329,1992,110440
48329,1993,111508
48329,1994,112837
48329,1995,113627
48329,1996,114412
48329,1997,116826
48329,1998,118321
48329,1999,117621
48329,2000,115560
48329,2001,116180
48329,2002,117717
48329,2003,119164
48329,2004,120746
48329,2005,122516
48329,2006,125844
48329,2007,128954
48329,2008,132502
48329,2009,136238
48329,2010,136985
48329,2011,140227
48329,2012,147356
48329,2013,152395
48329,2014,156787
48329,2015,162359
48329,2016,163862
48329,2017,165386
48329,2018,172578
48331,1990,22914
48331,1991,22807
48331,1992,22952
48331,1993,23107
48331,1994,23423
48331,1995,23450
48331,1996,23746
48331,1997,23968
48331,1998,24073
48331,1999,24125
48331,2000,24290
48331,2001,24445
48331,2002,24981
48331,2003,24917
48331,2004,25136
48331,2005,25017
48331,2006,25082
48331,2007,24946
48331,2008,25065
48331,2009,24864
48331,2010,24679
48331,2011,24603
48331,2012,24111
48331,2013,24089
48331,2014,24145
48331,2015,24370
48331,2016,24691
48331,2017,24985
48331,2018,25131
48333,1990,4519
48333,1991,4569
48333,1992,4606
48333,1993,4766
48333,1994,4817
48333,1995,4897
48333,1996,4970
48333,1997,4995
48333,1998,5091
48333,1999,5117
48333,2000,5107
48333,2001,4983
48333,2002,4973
48333,2003,4885
48333,2004,4880
48333,2005,4957
48333,2006,4854
48333,2007,4871
48333,2008,4876
48333,2009,4877
48333,2010,4968
48333,2011,4882
48333,2012,4830
48333,2013,4871
48333,2014,4871
48333,2015,4889
48333,2016,4890
48333,2017,4937
48333,2018,4921
48335,1990,7948
48335,1991,7758
48335,1992,7750
48335,1993,7770
48335,1994,8686
48335,1995,9089
48335,1996,9055
48335,1997,9636
48335,1998,9842
48335,1999,9822
48335,2000,9628
48335,2001,9576
48335,2002,9420
48335,2003,9366
48335,2004,9280
48335,2005,9322
48335,2006,9279
48335,2007,9339
48335,2008,9285
48335,2009,9399
48335,2010,9413
48335,2011,9395
48335,2012,9331
48335,2013,9002
48335,2014,9074
48335,2015,8864
48335,2016,8477
48335,2017,8232
48335,2018,8145
48337,1990,17249
48337,1991,17284
48337,1992,17404
48337,1993,17471
48337,1994,17840
48337,1995,18008
48337,1996,18196
48337,1997,18634
48337,1998,18816
48337,1999,19030
48337,2000,19166
48337,2001,19196
48337,2002,19170
48337,2003,19388
48337,2004,19444
48337,2005,19551
48337,2006,19781
48337,2007,19822
48337,2008,19882
48337,2009,19768
48337,2010,19716
48337,2011,19755
48337,2012,19476
48337,2013,19389
48337,2014,19368
48337,2015,19257
48337,2016,19396
48337,2017,19429
48337,2018,19596
48339,1990,184066
48339,1991,192732
48339,1992,202374
48339,1993,211878
48339,1994,221428
48339,1995,231816
48339,1996,243221
48339,1997,255557
48339,1998,269043
48339,1999,284271
48339,2000,297296
48339,2001,311437
48339,2002,326466
48339,2003,341499
48339,2004,357607
48339,2005,372541
48339,2006,392497
48339,2007,411416
48339,2008,429818
48339,2009,445836
48339,2010,459210
48339,2011,471396
48339,2012,484622
48339,2013,498518
48339,2014,517328
48339,2015,536124
48339,2016,555703
48339,2017,572146
48339,2018,590925
48341,1990,17846
48341,1991,18059
48341,1992,18120
48341,1993,18963
48341,1994,19150
48341,1995,19343
48341,1996,19320
48341,1997,19528
48341,1998,19928
48341,1999,20128
48341,2000,20121
48341,2001,20281
48341,2002,20155
48341,2003,20223
48341,2004,20389
48341,2005,20312
48341,2006,20558
48341,2007,20469
48341,2008,20917
48341,2009,21575
48341,2010,22007
48341,2011,22076
48341,2012,22438
48341,2013,22158
48341,2014,22006
48341,2015,21825
48341,2016,21810
48341,2017,21878
48341,2018,21485
48343,1990,13108
48343,1991,13049
48343,1992,12907
48343,1993,13135
48343,1994,13109
48343,1995,13127
48343,1996,13225
48343,1997,13224
48343,1998,13255
48343,1999,13020
48343,2000,13027
48343,2001,13179
48343,2002,13170
48343,2003,13139
48343,2004,12983
48343,2005,13012
48343,2006,13168
48343,2007,13251
48343,2008,13092
48343,2009,12954
48343,2010,12920
48343,2011,12770
48343,2012,12703
48343,2013,12681
48343,2014,12606
48343,2015,12369
48343,2016,12426
48343,2017,12381
48343,2018,12339
48345,1990,1515
48345,1991,1474
48345,1992,1450
48345,1993,1440
48345,1994,1448
48345,1995,1369
48345,1996,1347
48345,1997,1374
48345,1998,1398
48345,1999,1392
48345,2000,1435
48345,2001,1340
48345,2002,1311
48345,2003,1319
48345,2004,1270
48345,2005,1257
48345,2006,1236
48345,2007,1228
48345,2008,1197
48345,2009,1200
48345,2010,1205
48345,2011,1200
48345,2012,1197
48345,2013,1192
48345,2014,1149
48345,2015,1146
48345,2016,1169
48345,2017,1229
48345,2018,1234
48347,1990,54882
48347,1991,55146
48347,1992,55291
48347,1993,55994
48347,1994,56924
48347,1995,57171
48347,1996,57602
48347,1997,58899
48347,1998,58813
48347,1999,59006
48347,2000,59224
48347,2001,59541
48347,2002,59422
48347,2003,59816
48347,2004,60427
48347,2005,60939
48347,2006,61750
48347,2007,62274
48347,2008,62957
48347,2009,64012
48347,2010,64686
48347,2011,65653
48347,2012,65869
48347,2013,65198
48347,2014,65248
48347,2015,65538
48347,2016,65693
48347,2017,65599
48347,2018,65711
48349,1990,39985
48349,1991,40088
48349,1992,40460
48349,1993,41009
48349,1994,41378
48349,1995,42143
48349,1996,42702
48349,1997,42852
48349,1998,43682
48349,1999,44440
48349,2000,45202
48349,2001,45577
48349,2002,45937
48349,2003,46078
48349,2004,46545
48349,2005,46854
48349,2006,47338
48349,2007,47272
48349,2008,47408
48349,2009,47584
48349,2010,47872
48349,2011,48077
48349,2012,48177
48349,2013,48060
48349,2014,47947
48349,2015,48209
48349,2016,48417
48349,2017,48779
48349,2018,49565
48351,1990,13545
48351,1991,13514
48351,1992,13625
48351,1993,13958
48351,1994,14246
48351,1995,14816
48351,1996,14734
48351,1997,14964
48351,1998,14876
48351,1999,15041
48351,2000,15038
48351,2001,15023
48351,2002,14945
48351,2003,14938
48351,2004,14560
48351,2005,14625
48351,2006,14349
48351,2007,14335
48351,2008,14393
48351,2009,14446
48351,2010,14448
48351,2011,14561
48351,2012,14433
48351,2013,14341
48351,2014,14292
48351,2015,14159
48351,2016,14159
48351,2017,13930
48351,2018,13746
48353,1990,16530
48353,1991,16316
48353,1992,16093
48353,1993,16034
48353,1994,16173
48353,1995,16151
48353,1996,16166
48353,1997,16141
48353,1998,16098
48353,1999,15898
48353,2000,15947
48353,2001,15503
48353,2002,15194
48353,2003,15148
48353,2004,15013
48353,2005,14745
48353,2006,14740
48353,2007,14750
48353,2008,15093
48353,2009,15128
48353,2010,15247
48353,2011,15145
48353,2012,14937
48353,2013,15072
48353,2014,15128
48353,2015,15100
48353,2016,15015
48353,2017,14837
48353,2018,14751
48355,1990,291669
48355,1991,295863
48355,1992,299404
48355,1993,304066
48355,1994,308725
48355,1995,310435
48355,1996,312762
48355,1997,314667
48355,1998,314810
48355,1999,314553
48355,2000,313673
48355,2001,313670
48355,2002,316256
48355,2003,317632
48355,2004,321879
48355,2005,325515
48355,2006,329113
48355,2007,330512
48355,2008,333526
48355,2009,338220
48355,2010,340253
48355,2011,343252
48355,2012,347959
48355,2013,352996
48355,2014,356747
48355,2015,360616
48355,2016,361786
48355,2017,361014
48355,2018,362265
48357,1990,9113
48357,1991,8899
48357,1992,8871
48357,1993,8706
48357,1994,8715
48357,1995,8709
48357,1996,8937
48357,1997,9095
48357,1998,9104
48357,1999,9027
48357,2000,8988
48357,2001,9134
48357,2002,9106
48357,2003,8981
48357,2004,9149
48357,2005,9384
48357,2006,9557
48357,2007,9812
48357,2008,9962
48357,2009,10225
48357,2010,10170
48357,2011,10443
48357,2012,10616
48357,2013,10711
48357,2014,10727
48357,2015,10717
48357,2016,10290
48357,2017,10060
48357,2018,9947
48359,1990,2273
48359,1991,2225
48359,1992,2247
48359,1993,2307
48359,1994,2323
48359,1995,2224
48359,1996,2229
48359,1997,2302
48359,1998,2098
48359,1999,2152
48359,2000,2186
48359,2001,2132
48359,2002,2069
48359,2003,2072
48359,2004,2039
48359,2005,2010
48359,2006,2010
48359,2007,1992
48359,2008,2004
48359,2009,2040
48359,2010,2050
48359,2011,2071
48359,2012,2046
48359,2013,2088
48359,2014,2069
48359,2015,2064
48359,2016,2074
48359,2017,2113
48359,2018,2131
48361,1990,80560
48361,1991,81733
48361,1992,82711
48361,1993,83342
48361,1994,83860
48361,1995,83983
48361,1996,83975
48361,1997,84420
48361,1998,84512
48361,1999,84883
48361,2000,84930
48361,2001,84108
48361,2002,83813
48361,2003,83553
48361,2004,83580
48361,2005,83500
48361,2006,81687
48361,2007,82255
48361,2008,82612
48361,2009,81586
48361,2010,82013
48361,2011,82331
48361,2012,82881
48361,2013,82811
48361,2014,83249
48361,2015,83946
48361,2016,84533
48361,2017,84936
48361,2018,83572
48363,1990,25048
48363,1991,25137
48363,1992,24842
48363,1993,25095
48363,1994,25271
48363,1995,25298
48363,1996,25674
48363,1997,25948
48363,1998,26378
48363,1999,26720
48363,2000,27074
48363,2001,27128
48363,2002,27144
48363,2003,27294
48363,2004,27276
48363,2005,27511
48363,2006,27859
48363,2007,27679
48363,2008,27916
48363,2009,28071
48363,2010,28084
48363,2011,28051
48363,2012,27859
48363,2013,27876
48363,2014,28034
48363,2015,27966
48363,2016,28136
48363,2017,28575
48363,2018,28875
48365,1990,22053
48365,1991,22020
48365,1992,22096
48365,1993,22111
48365,1994,22345
48365,1995,22510
48365,1996,22554
48365,1997,22821
48365,1998,22828
48365,1999,22765
48365,2000,22764
48365,2001,22773
48365,2002,22953
48365,2003,23021
48365,2004,22892
48365,2005,23140
48365,2006,23456
48365,2007,23351
48365,2008,23537
48365,2009,23678
48365,2010,23772
48365,2011,24008
48365,2012,23998
48365,2013,23793
48365,2014,23749
48365,2015,23665
48365,2016,23420
48365,2017,23219
48365,2018,23148
48367,1990,65281
48367,1991,66608
48367,1992,67942
48367,1993,69584
48367,1994,71565
48367,1995,73793
48367,1996,76476
48367,1997,79449
48367,1998,83056
48367,1999,86087
48367,2000,89159
48367,2001,91660
48367,2002,94092
48367,2003,97041
48367,2004,99320
48367,2005,101891
48367,2006,105387
48367,2007,109408
48367,2008,112911
48367,2009,115802
48367,2010,117325
48367,2011,118318
48367,2012,119483
48367,2013,119796
48367,2014,122165
48367,2015,125696
48367,2016,129074
48367,2017,133704
48367,2018,138371
48369,1990,9871
48369,1991,9890
48369,1992,9910
48369,1993,9925
48369,1994,10073
48369,1995,10061
48369,1996,10116
48369,1997,10113
48369,1998,10030
48369,1999,10036
48369,2000,9991
48369,2001,9842
48369,2002,10032
48369,2003,10155
48369,2004,10168
48369,2005,10099
48369,2006,10035
48369,2007,10075
